averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,6	62799	tt0451094	movie	Lady Vengeance	Chinjeolhan geumjassi	0	2005	\N	115	Crime,Drama,Thriller
7,9	7120	tt0452039	movie	Mind Game	Mind Game	0	2004	\N	103	Adventure,Animation,Comedy
7,7	227198	tt0452623	movie	Gone Baby Gone	Gone Baby Gone	0	2007	\N	114	Crime,Drama,Mystery
7,6	3093	tt0453047	movie	Elsa & Fred	Elsa y Fred	0	2005	\N	108	Comedy,Drama,Romance
7,6	306768	tt0454848	movie	Inside Man	Inside Man	0	2006	\N	129	Crime,Drama,Mystery
7,9	516810	tt0454876	movie	Life of Pi	Life of Pi	0	2012	\N	127	Adventure,Drama,Fantasy
7,7	2369	tt0455663	movie	Nuvvostanante Nenoddantana	Nuvvostanante Nenoddantana	0	2005	\N	165	Romance
8,0	5453	tt0455829	movie	Vettaiyaadu Vilaiyaadu	Vettaiyaadu Vilaiyaadu	0	2006	\N	174	Action,Crime,Thriller
8,1	36811	tt0456144	movie	Lage Raho Munna Bhai	Lage Raho Munna Bhai	0	2006	\N	144	Comedy,Drama,Fantasy
8,0	11885	tt0456149	movie	The Death of Mr. Lazarescu	Moartea domnului Lãzãrescu	0	2005	\N	153	Drama
7,6	30579	tt0456912	movie	A Bittersweet Life	Dalkomhan insaeng	0	2005	\N	120	Action,Drama
8,2	555027	tt0457430	movie	Pan's Labyrinth	El laberinto del fauno	0	2006	\N	118	Drama,Fantasy,War
7,8	28838	tt0457655	movie	After the Wedding	Efter brylluppet	0	2006	\N	120	Drama
8,2	2439	tt0458050	movie	Paruthiveeran	Paruthiveeran	0	2007	\N	162	Action,Drama,Romance
8,4	3096	tt0459516	movie	Pudhu Pettai	Pudhu Pettai	0	2006	\N	168	Action,Crime,Drama
8,2	1011	tt0460394	movie	Aithe	Aithe	0	2003	\N	140	Adventure,Thriller
7,9	99879	tt0460791	movie	The Fall	The Fall	0	2006	\N	117	Adventure,Comedy,Drama
7,6	167328	tt0462322	movie	Grindhouse	Grindhouse	0	2007	\N	191	Action,Horror,Thriller
7,6	5161	tt0462570	movie	On Probation	Tiempo de valientes	0	2005	\N	112	Action,Comedy,Crime
8,3	19012	tt0466460	movie	Khosla Ka Ghosla!	Khosla Ka Ghosla!	0	2006	\N	135	Comedy,Crime,Drama
7,6	5204	tt0466561	movie	The Border Post	Karaula	0	2006	\N	94	Action,Comedy,Drama
9,0	1989485	tt0468569	movie	The Dark Knight	The Dark Knight	0	2008	\N	152	Action,Crime,Drama
8,1	448940	tt0469494	movie	There Will Be Blood	There Will Be Blood	0	2007	\N	158	Drama
7,7	403779	tt0470752	movie	Ex Machina	Ex Machina	0	2014	\N	108	Drama,Mystery,Sci-Fi
7,8	265351	tt0472043	movie	Apocalypto	Apocalypto	0	2006	\N	139	Action,Adventure,Drama
8,0	1062	tt0473604	movie	Anukokunda Oka Roju	Anukokunda Oka Roju	0	2005	\N	145	Mystery,Thriller
7,7	5928	tt0475783	movie	Welcome to Dongmakgol	Welkkeom tu Dongmakgol	0	2005	\N	133	Comedy,Drama,War
8,4	61991	tt0476735	movie	My Father and My Son	Babam ve Oglum	0	2005	\N	108	Drama,Family
8,1	740229	tt0477348	movie	No Country for Old Men	No Country for Old Men	0	2007	\N	122	Crime,Drama,Thriller
7,8	1763	tt0477857	movie	Sehar	Sehar	0	2005	\N	125	Action,Crime,Drama
7,9	7903	tt0478813	movie	The Trap	Klopka	0	2007	\N	106	Crime,Drama,Thriller
7,7	108166	tt0480025	movie	This Is England	This Is England	0	2006	\N	101	Crime,Drama
8,5	1359	tt0480732	movie	Shyamol Chhaya	Shyamol Chhaya	0	2004	\N	110	Drama
8,5	1027374	tt0482571	movie	The Prestige	The Prestige	0	2006	\N	130	Drama,Mystery,Sci-Fi
8,3	2670	tt0483180	movie	Thanmathra	Thanmathra	0	2005	\N	160	Drama
7,8	2900	tt0483578	movie	Love and Honor	Bushi no ichibun	0	2006	\N	121	Drama,Romance
7,6	2127	tt0483703	movie	So Close, So Far	Kheili dour, kheili nazdik	0	2005	\N	121	Drama
7,9	190602	tt0485947	movie	Mr. Nobody	Mr. Nobody	0	2009	\N	141	Drama,Fantasy,Romance
7,7	234825	tt0486655	movie	Stardust	Stardust	0	2007	\N	127	Adventure,Family,Fantasy
7,7	2383	tt0488400	movie	What's a Human Anyway?	Insan nedir ki?	0	2004	\N	128	Comedy
8,1	16549	tt0488414	movie	Omkara	Omkara	0	2006	\N	155	Action,Crime,Drama
7,7	12880	tt0488478	movie	12	12	0	2007	\N	159	Crime,Drama,Thriller
7,8	1909	tt0488870	movie	Always - Sunset on Third Street	Always san-chôme no yûhi	0	2005	\N	133	Drama,Family
7,7	6324	tt0488905	movie	The Banishment	Izgnanie	0	2007	\N	157	Drama
7,6	20298	tt0491747	movie	Away from Her	Away from Her	0	2006	\N	110	Drama
8,0	1028	tt0494724	movie	1 Litre of Tears	Ichi ritoru no namida	0	2005	\N	98	Drama
7,8	1011079	tt0499549	movie	Avatar	Avatar	0	2009	\N	162	Action,Adventure,Fantasy
7,8	26367	tt0758742	movie	Death Note	Death Note	0	2006	\N	126	Crime,Drama,Fantasy
7,7	210142	tt0765443	movie	Eastern Promises	Eastern Promises	0	2007	\N	100	Crime,Drama,Mystery
7,8	506578	tt0780504	movie	Drive	Drive	0	2011	\N	100	Crime,Drama
7,9	352923	tt0780536	movie	In Bruges	In Bruges	0	2008	\N	107	Comedy,Crime,Drama
7,8	222103	tt0783233	movie	Atonement	Atonement	0	2007	\N	123	Drama,Mystery,Romance
7,7	9977	tt0783532	movie	Gangster's Paradise: Jerusalema	Jerusalema	0	2008	\N	119	Action,Crime,Drama
7,7	1279	tt0794350	movie	I Just Didn't Do It	Soredemo boku wa yattenai	0	2006	\N	143	Drama
8,0	549573	tt0796366	movie	Star Trek	Star Trek	0	2009	\N	127	Action,Adventure,Sci-Fi
7,8	49590	tt0808506	movie	The Girl Who Leapt Through Time	Toki o kakeru shôjo	0	2006	\N	98	Adventure,Animation,Comedy
7,6	40404	tt0813547	movie	The Counterfeiters	Die Fälscher	0	2007	\N	99	Crime,Drama,War
7,6	262183	tt0814314	movie	Seven Pounds	Seven Pounds	0	2008	\N	123	Drama,Romance
7,8	1079	tt0815195	movie	M.O.G.	M.O.G.	0	2006	\N	140	Comedy,Drama
7,9	10628	tt0816258	movie	Pokiri	Pokiri	0	2006	\N	164	Action,Crime,Thriller
7,6	116214	tt0816442	movie	The Book Thief	The Book Thief	0	2013	\N	131	Drama,War
8,6	1232095	tt0816692	movie	Interstellar	Interstellar	0	2014	\N	169	Adventure,Drama,Sci-Fi
7,8	1865	tt0819895	movie	The Paper Will Be Blue	Hîrtia va fi albastrã	0	2006	\N	95	Action,Drama
8,0	4964	tt0824316	movie	Dor	Dor	0	2006	\N	147	Drama
7,9	1745	tt0826559	movie	The Indian	The Indian	0	2007	\N	91	Drama,Family,Romance
7,6	471870	tt0829482	movie	Superbad	Superbad	0	2007	\N	113	Comedy
7,7	11126	tt0831888	movie	Tekkonkinkreet	Tekkon kinkurîto	0	2006	\N	111	Action,Adventure,Animation
8,2	2520	tt0839967	movie	The Rest is Silence	Restul e tacere	0	2007	\N	114	Comedy,Drama
7,6	315199	tt0840361	movie	The Town	The Town	0	2010	\N	125	Crime,Drama,Thriller
7,7	2613	tt0843270	movie	Crazy Stone	Feng kuang de shi tou	0	2006	\N	98	Comedy,Crime
8,2	6901	tt0843326	movie	Bommarillu	Bommarillu	0	2006	\N	170	Comedy,Drama,Romance
7,6	3325	tt0843328	movie	Chatrapathi	Chatrapathi	0	2005	\N	158	Action
7,8	7855	tt0845439	movie	Fireworks Wednesday	Chaharshanbe-soori	0	2006	\N	102	Drama,Mystery,Romance
8,1	1134656	tt0848228	movie	The Avengers	The Avengers	0	2012	\N	143	Action,Adventure,Sci-Fi
8,0	9788	tt0851577	movie	The Island	Ostrov	0	2006	\N	112	Drama
8,3	2189	tt0855822	movie	Huddersfield	Hadersfild	0	2007	\N	95	Drama
7,6	1090	tt0855852	movie	Kabei: Our Mother	Kâbê	0	2008	\N	133	Drama
7,7	39805	tt0857191	movie	The Visitor	The Visitor	0	2007	\N	104	Drama
7,7	3255	tt0858492	movie	Vikramarkudu	Vikramarkudu	0	2006	\N	140	Action
8,0	13277	tt0860906	movie	Evangelion: 2.0 You Can (Not) Advance	Evangerion shin gekijôban: Ha	0	2009	\N	112	Action,Animation,Drama
8,1	90689	tt0861739	movie	Elite Squad	Tropa de Elite	0	2007	\N	115	Action,Crime,Drama
8,1	2508	tt0867145	movie	Classmates	Classmates	0	2006	\N	175	Drama,Mystery,Romance
7,6	1096	tt0870967	movie	Maundy Thursday	Urideul-ui haengbok-han shigan	0	2006	\N	120	Drama,Romance
7,6	2569	tt0872022	movie	Heavenly Forest	Tada, kimi wo aishiteru	0	2006	\N	116	Drama,Romance
7,9	9339	tt0875595	movie	Destiny	Kader	0	2006	\N	103	Drama
7,7	103345	tt0876563	movie	Ponyo	Gake no ue no Ponyo	0	2008	\N	101	Adventure,Animation,Comedy
7,8	28455	tt0880502	movie	The Edge of Heaven	Auf der anderen Seite	0	2007	\N	122	Drama
7,6	382321	tt0887912	movie	The Hurt Locker	The Hurt Locker	0	2008	\N	131	Drama,Thriller,War
8,1	585619	tt0892769	movie	How to Train Your Dragon	How to Train Your Dragon	0	2010	\N	98	Action,Adventure,Animation
7,9	706063	tt0903624	movie	The Hobbit: An Unexpected Journey	The Hobbit: An Unexpected Journey	0	2012	\N	169	Adventure,Family,Fantasy
7,6	1744	tt0907674	movie	Amal	Amal	0	2007	\N	101	Drama
7,7	5134	tt0910559	movie	Cherry Blossoms	Kirschblüten - Hanami	0	2008	\N	127	Drama,Romance
8,4	873394	tt0910970	movie	WALL·E	WALL·E	0	2008	\N	98	Adventure,Animation,Family
7,8	162790	tt0914798	movie	The Boy in the Striped Pajamas	The Boy in the Striped Pyjamas	0	2008	\N	94	Drama,War
7,7	5411	tt0920464	movie	Manorama Six Feet Under	Manorama Six Feet Under	0	2007	\N	137	Crime,Drama,Mystery
7,8	15042	tt0923811	movie	Evangelion: 1.0 You Are (Not) Alone	Evangerion shin gekijôban: Jo	0	2007	\N	98	Action,Animation,Drama
7,9	1009	tt0925081	movie	Game	Game	0	2006	\N	130	Thriller
8,1	1039	tt0925130	movie	Suryam	Suryam	0	2004	\N	150	Action,Romance
7,7	405984	tt0926084	movie	Harry Potter and the Deathly Hallows: Part 1	Harry Potter and the Deathly Hallows: Part 1	0	2010	\N	146	Adventure,Family,Fantasy
7,6	8351	tt0926759	movie	The First Day of the Rest of Your Life	Le premier jour du reste de ta vie	0	2008	\N	114	Drama
7,7	2471	tt0928152	movie	Malliswari	Malliswari	0	2004	\N	150	Comedy,Romance
7,8	529223	tt0936501	movie	Taken	Taken	0	2008	\N	93	Action,Crime,Thriller
7,6	7907	tt0938341	movie	Tokyo Sonata	Tokyo Sonata	0	2008	\N	120	Drama
8,0	629904	tt0947798	movie	Black Swan	Black Swan	0	2010	\N	108	Drama,Thriller
7,6	213388	tt0976051	movie	The Reader	The Reader	0	2008	\N	124	Drama,Romance
7,6	7031	tt0978649	movie	Bliss	Mutluluk	0	2007	\N	105	Drama
8,1	146534	tt0978762	movie	Mary and Max	Mary and Max	0	2009	\N	92	Animation,Comedy,Drama
7,9	1078	tt0983990	movie	1971	1971	0	2007	\N	160	Action,Drama,War
8,4	132425	tt0986264	movie	Like Stars on Earth	Taare Zameen Par	0	2007	\N	165	Drama,Family
7,6	536670	tt0988045	movie	Sherlock Holmes	Sherlock Holmes	0	2009	\N	128	Action,Adventure,Crime
8,0	13087	tt0988108	movie	The Class	Klass	0	2007	\N	99	Drama
7,8	1827	tt0990372	movie	Detective Conan: The Phantom of Baker Street	Meitantei Conan: Bekâ Sutorîto no bôrei	0	2002	\N	98	Adventure,Animation,Mystery
7,9	7930	tt0997246	movie	The Song of Sparrows	Avaze gonjeshk-ha	0	2008	\N	96	Drama,Family
8,0	728298	tt1010048	movie	Slumdog Millionaire	Slumdog Millionaire	0	2008	\N	120	Drama,Romance
7,7	9853	tt1014672	movie	Bheja Fry	Bheja Fry	0	2007	\N	95	Comedy,Drama
7,7	430527	tt1022603	movie	500 Days of Summer	(500) Days of Summer	0	2009	\N	95	Comedy,Drama,Romance
8,1	213773	tt1028532	movie	Hachi: A Dog's Tale	Hachi: A Dog's Tale	0	2009	\N	93	Drama,Family
7,9	50941	tt1032846	movie	4 Months, 3 Weeks and 2 Days	4 luni, 3 saptamâni si 2 zile	0	2007	\N	113	Drama
7,7	5518	tt1033483	movie	Kandisha	Kandisha	0	2008	\N	91	Crime,Fantasy,Horror
7,8	4476	tt1039960	movie	Estomago: A Gastronomic Story	Estômago	0	2007	\N	113	Drama
7,7	606064	tt1045658	movie	Silver Linings Playbook	Silver Linings Playbook	0	2012	\N	122	Comedy,Drama,Romance
8,3	813070	tt1049413	movie	Up	Up	0	2009	\N	96	Adventure,Animation,Comedy
7,9	16288	tt1051907	movie	For Love and Honor	Kabadayi	0	2007	\N	140	Action,Crime,Drama
7,6	92928	tt1063669	movie	The Wave	Die Welle	0	2008	\N	107	Drama,Thriller
7,9	309294	tt1065073	movie	Boyhood	Boyhood	0	2014	\N	165	Drama
7,6	18879	tt1068649	movie	I've Loved You So Long	Il y a longtemps que je t'aime	0	2008	\N	117	Drama
7,6	1574	tt1068773	movie	Detective Conan: Captured in Her Eyes	Meitantei Conan: Hitomi no naka no ansatsusha	0	2000	\N	100	Adventure,Animation,Crime
8,4	8642	tt1068956	movie	In the Name of God	Khuda Kay Liye	0	2007	\N	168	Drama
7,6	1386	tt1073223	movie	Detective Conan: Countdown to Heaven	Meitantei Conan: Tengoku no countdown	0	2001	\N	100	Action,Animation,Mystery
7,8	580330	tt1074638	movie	Skyfall	Skyfall	0	2012	\N	143	Action,Adventure,Thriller
7,9	9767	tt1077248	movie	Johnny Gaddaar	Johnny Gaddaar	0	2007	\N	135	Crime,Drama,Mystery
7,6	35340	tt1078188	movie	Boy A	Boy A	0	2007	\N	102	Drama
7,7	1046	tt1080716	movie	The Karamazov Brothers	Karamazovi	0	2008	\N	110	Drama
8,0	10137	tt1087578	movie	Still Walking	Aruitemo aruitemo	0	2008	\N	115	Drama
7,6	2154	tt1092021	movie	The Investigator	A nyomozó	0	2008	\N	107	Comedy,Crime,Drama
7,9	40586	tt1093370	movie	Jab We Met	Jab We Met	0	2007	\N	138	Comedy,Drama,Romance
7,6	1154	tt1095421	movie	Ramchand Pakistani	Ramchand Pakistani	0	2008	\N	103	Drama
7,6	3538	tt1113810	movie	M for Mother	Mim mesle madar	0	2006	\N	113	Drama
7,6	1576	tt1114690	movie	Rooster's Breakfast	Petelinji zajtrk	0	2007	\N	124	Drama,Romance
7,7	653023	tt1119646	movie	The Hangover	The Hangover	0	2009	\N	100	Comedy
7,8	12589	tt1121794	movie	Sword of the Stranger	Stranger: Mukô hadan	0	2007	\N	103	Action,Adventure,Animation
7,6	29011	tt1127715	movie	Sin Nombre	Sin nombre	0	2009	\N	96	Adventure,Crime,Drama
8,1	9579	tt1128075	movie	Love Exposure	Ai no mukidashi	0	2008	\N	237	Action,Comedy,Drama
8,1	966885	tt1130884	movie	Shutter Island	Shutter Island	0	2010	\N	138	Mystery,Thriller
7,8	193787	tt1132620	movie	The Girl with the Dragon Tattoo	Män som hatar kvinnor	0	2009	\N	152	Crime,Drama,Mystery
7,9	591745	tt1136608	movie	District 9	District 9	0	2009	\N	112	Sci-Fi,Thriller
7,9	191720	tt1139797	movie	Let the Right One In	Låt den rätte komma in	0	2008	\N	115	Drama,Horror,Romance
7,9	3462	tt1152282	movie	Love of Siam	Rak haeng Siam	0	2007	\N	154	Drama,Mystery,Romance
7,6	1940	tt1163752	movie	It's Not Me, I Swear!	C'est pas moi, je le jure!	0	2008	\N	110	Comedy,Drama,Family
7,8	552511	tt1170358	movie	The Hobbit: The Desolation of Smaug	The Hobbit: The Desolation of Smaug	0	2013	\N	161	Adventure,Fantasy
8,2	28900	tt1171701	movie	The Breath	Nefes: Vatan Sagolsun	0	2009	\N	128	Action,Drama,Thriller
7,6	12605	tt1173745	movie	Revanche	Revanche	0	2008	\N	121	Crime,Drama,Romance
8,1	5309	tt1178197	movie	The World is Big and Salvation Lurks Around the Corner	Svetat e golyam i spasenie debne otvsyakade	0	2008	\N	105	Drama
7,9	304062	tt1182345	movie	Moon	Moon	0	2009	\N	97	Drama,Mystery,Sci-Fi
7,8	3360	tt1183907	movie	Murari	Murari	0	2001	\N	180	Drama,Romance,Thriller
8,4	286180	tt1187043	movie	3 Idiots	3 Idiots	0	2009	\N	170	Comedy,Drama
8,0	88011	tt1188996	movie	My Name Is Khan	My Name Is Khan	0	2010	\N	165	Drama
7,6	119944	tt1189073	movie	The Skin I Live In	La piel que habito	0	2011	\N	120	Drama,Horror,Thriller
7,9	47495	tt1190539	movie	The Chaser	Chugyeogja	0	2008	\N	125	Action,Thriller
7,6	2644	tt1198196	movie	Election Day	Den vyborov	0	2007	\N	122	Comedy
8,1	667130	tt1201607	movie	Harry Potter and the Deathly Hallows: Part 2	Harry Potter and the Deathly Hallows: Part 2	0	2011	\N	130	Adventure,Drama,Fantasy
7,6	27600	tt1204340	movie	Tyrannosaur	Tyrannosaur	0	2011	\N	92	Drama
8,1	652755	tt1205489	movie	Gran Torino	Gran Torino	0	2008	\N	116	Drama
7,6	4236	tt1206285	movie	Camino	Camino	0	2008	\N	138	Drama
7,9	3749	tt1214961	movie	Happy Days	Happy Days	0	2007	\N	153	Drama
7,8	35507	tt1216496	movie	Mother	Madeo	0	2009	\N	129	Crime,Drama,Mystery
7,9	86715	tt1235166	movie	A Prophet	Un prophète	0	2009	\N	155	Crime,Drama
7,7	9224	tt1241195	movie	Aamir	Aamir	0	2008	\N	99	Crime,Drama,Thriller
7,7	58135	tt1242422	movie	Cell 211	Celda 211	0	2009	\N	113	Action,Crime,Drama
7,6	486882	tt1250777	movie	Kick-Ass	Kick-Ass	0	2010	\N	117	Action,Comedy
8,2	116922	tt1255953	movie	Incendies	Incendies	0	2010	\N	131	Drama,Mystery,War
8,1	11951	tt1261047	movie	Gulaal	Gulaal	0	2009	\N	140	Crime,Drama,Thriller
7,8	4973	tt1266583	movie	Mumbai Meri Jaan	Mumbai Meri Jaan	0	2008	\N	134	Drama
7,7	591820	tt1270798	movie	X-Men: First Class	X: First Class	0	2011	\N	131	Action,Adventure,Sci-Fi
8,0	16677	tt1277737	movie	The Stoning of Soraya M.	The Stoning of Soraya M.	0	2008	\N	114	Drama
8,0	1135	tt1278060	movie	Kara no Kyoukai: The Garden of Sinners - Paradox Spiral	Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen	0	2008	\N	114	Action,Animation,Crime
8,2	65993	tt1280558	movie	A Wednesday	A Wednesday	0	2008	\N	104	Crime,Drama,Mystery
8,0	9010	tt1282139	movie	Cars of the Revolution	Devrim Arabalari	0	2008	\N	115	Drama
8,0	3202	tt1282371	movie	Sorry for the Disturbance	Aasef ala el-iz'ag	0	2008	\N	116	Comedy,Drama,Mystery
7,8	8173	tt1287878	movie	Poetry	Shi	0	2010	\N	139	Drama
7,8	1283	tt1288461	movie	Gurren Lagann the Movie: Childhood's End	Gekijô ban Tengen toppa guren ragan: Guren hen	0	2008	\N	112	Action,Animation,Comedy
7,8	5194	tt1288638	movie	Dasvidaniya	Dasvidaniya	0	2008	\N	113	Comedy,Drama
7,8	14031	tt1292703	movie	Oye Lucky! Lucky Oye!	Oye Lucky! Lucky Oye!	0	2008	\N	125	Comedy,Crime,Drama
7,9	1712	tt1301264	movie	Laskar Pelangi	Laskar Pelangi	0	2008	\N	124	Drama
8,2	166799	tt1305806	movie	The Secret in Their Eyes	El secreto de sus ojos	0	2009	\N	129	Drama,Mystery,Romance
7,7	295904	tt1306980	movie	50/50	50/50	0	2011	\N	100	Comedy,Drama,Romance
7,6	6684	tt1314280	movie	Welcome	Welcome	0	2009	\N	110	Drama
7,6	97523	tt1315981	movie	A Single Man	A Single Man	0	2009	\N	99	Drama,Romance
7,8	12867	tt1316540	movie	The Turin Horse	A torinói ló	0	2011	\N	155	Drama
7,6	463428	tt1318514	movie	Rise of the Planet of the Apes	Rise of the Planet of the Apes	0	2011	\N	105	Action,Drama,Sci-Fi
7,6	1411	tt1320297	movie	We Can Do That	Si può fare	0	2008	\N	111	Comedy
7,6	8492	tt1322385	movie	Submarino	Submarino	0	2010	\N	105	Drama
7,7	449512	tt1323594	movie	Despicable Me	Despicable Me	0	2010	\N	95	Animation,Comedy,Family
7,6	23889	tt1324059	movie	Wake Up Sid	Wake Up Sid	0	2009	\N	138	Comedy,Drama,Romance
8,0	25274	tt1327035	movie	Dev D	Dev.D	0	2009	\N	144	Comedy,Drama,Romance
7,8	4566	tt1330591	movie	Autumn	Sonbahar	0	2008	\N	99	Drama
7,6	35991	tt1340107	movie	In a Better World	Hævnen	0	2010	\N	118	Drama,Romance
7,7	1570	tt1342402	movie	Mommo	Mommo	0	2009	\N	94	Drama,Family
8,4	1343725	tt1345836	movie	The Dark Knight Rises	The Dark Knight Rises	0	2012	\N	164	Action,Thriller
7,8	1176	tt1359552	movie	Antaheen	Antaheen	0	2009	\N	120	Drama,Romance
8,0	36052	tt1360860	movie	About Elly	Darbareye Elly	0	2009	\N	119	Drama,Mystery,Thriller
7,8	60395	tt1365050	movie	Beasts of No Nation	Beasts of No Nation	0	2015	\N	137	Drama,War
7,7	5817	tt1368491	movie	Undertow	Contracorriente	0	2009	\N	97	Drama,Romance
7,6	4293	tt1373120	movie	Breathless	Ddongpari	0	2008	\N	130	Crime,Drama
8,8	1769424	tt1375666	movie	Inception	Inception	0	2010	\N	148	Action,Adventure,Sci-Fi
7,7	1511	tt1379228	movie	Naan Kadavul	Naan Kadavul	0	2009	\N	165	Action,Drama
8,1	746995	tt1392190	movie	Mad Max: Fury Road	Mad Max: Fury Road	0	2015	\N	120	Action,Adventure,Sci-Fi
8,1	504798	tt1392214	movie	Prisoners	Prisoners	0	2013	\N	153	Crime,Drama,Mystery
7,6	8051	tt1393746	movie	Aftershock	Tang shan da di zhen	0	2010	\N	135	Drama
7,6	275357	tt1403865	movie	True Grit	True Grit	0	2010	\N	110	Adventure,Drama,Western
7,7	439236	tt1408101	movie	Star Trek: Into Darkness	Star Trek: Into Darkness	0	2013	\N	132	Action,Adventure,Sci-Fi
8,0	4519	tt1417299	movie	Unnaipol Oruvan	Unnaipol Oruvan	0	2009	\N	106	Crime,Drama,Mystery
8,0	1140	tt1430836	movie	Yaavarum Nalam	Yaavarum Nalam	0	2009	\N	138	Horror,Mystery,Sci-Fi
8,0	778185	tt1431045	movie	Deadpool	Deadpool	0	2016	\N	108	Action,Adventure,Comedy
7,6	57236	tt1436045	movie	13 Assassins	Jûsan-nin no shikaku	0	2010	\N	141	Action,Adventure,Drama
7,7	15247	tt1447500	movie	The Great Warrior	Magadheera	0	2009	\N	147	Action,Drama,Fantasy
8,1	381182	tt1454029	movie	The Help	The Help	0	2011	\N	146	Drama
7,7	684102	tt1454468	movie	Gravity	Gravity	0	2013	\N	91	Drama,Sci-Fi,Thriller
7,6	1961	tt1454545	movie	More Than Blue	Seulpeumboda deo seulpeun iyagi	0	2009	\N	105	Drama,Romance
7,7	3575	tt1485763	movie	One Piece: Strong World	Wan pisu firumu: sutorongu warudo	0	2009	\N	113	Action,Adventure,Animation
7,8	291863	tt1490017	movie	The Lego Movie	The Lego Movie	0	2014	\N	100	Action,Adventure,Animation
8,6	2360	tt1496729	movie	Aaranya Kaandam	Aaranya Kaandam	0	2010	\N	153	Action,Comedy,Crime
7,6	2118	tt1498858	movie	Ocean Heaven	Hai yang tian tang	0	2010	\N	96	Drama
8,1	13670	tt1499666	movie	Castaway on the Moon	Kimssi pyoryugi	0	2009	\N	116	Drama,Romance
8,4	1864	tt1501298	movie	Kattradhu Thamizh	Kattradhu Thamizh	0	2007	\N	147	Drama,Mystery
7,6	6188	tt1510906	movie	Third Star	Third Star	0	2010	\N	92	Drama
7,6	2548	tt1512888	movie	Ayirathil Oruvan	Ayirathil Oruvan	0	2010	\N	183	Action,Adventure,Fantasy
7,8	53244	tt1527788	movie	The Man from Nowhere	Ajeossi	0	2010	\N	119	Action,Drama,Thriller
8,1	73709	tt1555149	movie	Elite Squad: The Enemy Within	Tropa de Elite 2: O Inimigo Agora é Outro	0	2010	\N	115	Action,Crime,Drama
8,1	56350	tt1562872	movie	Zindagi Na Milegi Dobara	Zindagi Na Milegi Dobara	0	2011	\N	155	Comedy,Drama
7,8	378322	tt1568346	movie	The Girl with the Dragon Tattoo	The Girl with the Dragon Tattoo	0	2011	\N	158	Crime,Drama,Mystery
7,6	65682	tt1568921	movie	The Secret World of Arrietty	Kari-gurashi no Arietti	0	2010	\N	94	Adventure,Animation,Family
8,1	5125	tt1572781	movie	The Disappearance of Haruhi Suzumiya	Suzumiya Haruhi no shôshitsu	0	2010	\N	163	Animation,Comedy,Drama
7,8	3230	tt1579592	movie	Kick	Kick	0	2009	\N	155	Action,Comedy,Crime
7,6	6936	tt1582519	movie	Khaleja	Khaleja	0	2010	\N	170	Action,Comedy,Drama
8,3	2201	tt1583256	movie	Gamyam	Gamyam	0	2008	\N	120	Drama
7,8	90259	tt1588170	movie	I Saw the Devil	Ang-ma-reul bo-at-da	0	2010	\N	142	Action,Horror,Thriller
7,8	31250	tt1590089	movie	Confessions	Kokuhaku	0	2010	\N	106	Drama,Thriller
8,4	1267	tt1590129	movie	Natarang	Natarang	0	2010	\N	127	Drama
7,6	4599	tt1595366	movie	What Men Talk About	O chyom govoryat muzhchiny	0	2010	\N	93	Comedy
8,5	1874	tt1601792	movie	Aa Naluguru	Aa Naluguru	0	2004	\N	141	Drama
7,7	2457	tt1602585	movie	Ye Maaya Chesave	Ye Maaya Chesave	0	2010	\N	155	Romance
7,9	82682	tt1602620	movie	Amour	Amour	0	2012	\N	127	Drama,Romance
8,4	1948	tt1603362	movie	Prasthanam	Prasthanam	0	2010	\N	153	Action,Drama
7,7	347489	tt1605783	movie	Midnight in Paris	Midnight in Paris	0	2011	\N	94	Comedy,Fantasy,Romance
7,8	8951	tt1606384	movie	My Way	Mai wei	0	2011	\N	137	Action,Drama,War
8,0	4170	tt1609168	movie	Vinnaithaandi Varuvaayaa	Vinnaithaandi Varuvaayaa	0	2010	\N	157	Drama,Romance
8,0	3177	tt1613040	movie	Leader	Leader	0	2010	\N	167	Drama
7,6	89603	tt1614989	movie	Headhunters	Hodejegerne	0	2011	\N	96	Crime,Drama,Thriller
7,6	1803	tt1620620	movie	The Japanese Wife	The Japanese Wife	0	2010	\N	105	Drama,Romance
7,9	527683	tt1631867	movie	Edge of Tomorrow	Edge of Tomorrow	0	2014	\N	113	Action,Sci-Fi
8,3	10162	tt1634013	movie	Montevideo: Taste of a Dream	Montevideo, Bog te video!	0	2010	\N	140	Adventure,Comedy,Drama
8,2	37823	tt1639426	movie	Udaan	Udaan	0	2010	\N	134	Drama
7,8	261454	tt1646971	movie	How to Train Your Dragon 2	How to Train Your Dragon 2	0	2014	\N	102	Action,Adventure,Animation
8,2	5275	tt1649431	movie	Vedam	Vedam	0	2010	\N	135	Action,Crime,Drama
7,7	14929	tt1650048	movie	Laurence Anyways	Laurence Anyways	0	2012	\N	168	Drama,Romance
7,9	213224	tt1655442	movie	The Artist	The Artist	0	2011	\N	100	Comedy,Drama,Romance
8,0	412302	tt1659337	movie	The Perks of Being a Wallflower	The Perks of Being a Wallflower	0	2012	\N	103	Drama,Romance
7,6	244545	tt1677720	movie	Ready Player One	Ready Player One	0	2018	\N	140	Action,Adventure,Sci-Fi
